"election_year","State","Date","Candidate","party","days_till_election","id","value"
"2004","AL",2004-08-23,"Kerry","D",71,6,37
"2004","AL",2004-09-06,"Bush","R",57,5,53
"2004","AL",2004-09-06,"Kerry","D",57,5,42
"2004","AL",2004-09-14,"Bush","R",49,4,54
"2004","AL",2004-09-14,"Kerry","D",49,4,40
"2004","AL",2004-10-01,"Bush","R",32,3,62
"2004","AL",2004-10-01,"Kerry","D",32,3,34
"2004","AL",2004-10-12,"Bush","R",21,2,56
"2004","AL",2004-10-12,"Kerry","D",21,2,32
"2004","AL",2004-10-25,"Bush","R",8,1,57
"2004","AL",2004-10-25,"Kerry","D",8,1,39
"2004","AR",2004-05-23,"Bush","R",163,52,49
"2004","AR",2004-05-23,"Kerry","D",163,52,45
"2004","AR",2004-06-06,"Bush","R",149,51,51
"2004","AR",2004-06-06,"Kerry","D",149,51,43
"2004","AR",2004-06-20,"Bush","R",135,50,45
"2004","AR",2004-06-20,"Kerry","D",135,50,47
"2004","AR",2004-07-10,"Bush","R",115,49,47
"2004","AR",2004-07-10,"Kerry","D",115,49,45
"2004","AR",2004-07-23,"Bush","R",102,48,47
"2004","AR",2004-07-23,"Kerry","D",102,48,45
"2004","AR",2004-07-30,"Bush","R",95,47,48
"2004","AR",2004-07-30,"Kerry","D",95,47,46
"2004","AR",2004-08-22,"Bush","R",72,46,48
"2004","AR",2004-08-22,"Kerry","D",72,46,47
"2004","AR",2004-09-14,"Bush","R",49,45,47
"2004","AR",2004-09-14,"Kerry","D",49,45,47
"2004","AR",2004-09-15,"Bush","R",48,44,48
"2004","AR",2004-09-15,"Kerry","D",48,44,45
"2004","AR",2004-09-18,"Bush","R",45,43,51
"2004","AR",2004-09-18,"Kerry","D",45,43,44
"2004","AR",2004-09-27,"Bush","R",36,42,53
"2004","AR",2004-09-27,"Kerry","D",36,42,44
"2004","AR",2004-10-01,"Bush","R",32,41,53
"2004","AR",2004-10-01,"Kerry","D",32,41,44
"2004","AR",2004-10-02,"Bush","R",31,40,47
"2004","AR",2004-10-02,"Kerry","D",31,40,47
"2004","AR",2004-10-04,"Bush","R",29,39,52
"2004","AR",2004-10-04,"Kerry","D",29,39,43
"2004","AR",2004-10-10,"Bush","R",23,38,46
"2004","AR",2004-10-10,"Kerry","D",23,38,45
"2004","AR",2004-10-15,"Bush","R",18,36,50
"2004","AR",2004-10-15,"Kerry","D",18,36,47
"2004","AR",2004-10-18,"Bush","R",15,35,48
"2004","AR",2004-10-18,"Kerry","D",15,35,48
"2004","AR",2004-10-23,"Bush","R",10,34,51
"2004","AR",2004-10-23,"Kerry","D",10,34,45
"2004","AR",2004-10-27,"Bush","R",6,33,51
"2004","AR",2004-10-27,"Kerry","D",6,33,43
"2004","AR",2004-11-01,"Bush","R",1,32,51
"2004","AR",2004-11-01,"Kerry","D",1,32,46
"2004","AZ",2004-05-05,"Bush","R",181,31,45
"2004","AZ",2004-05-05,"Kerry","D",181,31,37
"2004","AZ",2004-06-19,"Bush","R",136,30,44
"2004","AZ",2004-06-19,"Kerry","D",136,30,41
"2004","AZ",2004-07-14,"Bush","R",111,29,48
"2004","AZ",2004-07-14,"Kerry","D",111,29,36
"2004","AZ",2004-08-01,"Bush","R",93,28,48
"2004","AZ",2004-08-01,"Kerry","D",93,28,45
"2004","AZ",2004-09-12,"Bush","R",51,27,49
"2004","AZ",2004-09-12,"Kerry","D",51,27,43
"2004","AZ",2004-09-13,"Bush","R",50,26,50
"2004","AZ",2004-09-13,"Kerry","D",50,26,39
"2004","AZ",2004-09-14,"Bush","R",49,25,49
"2004","AZ",2004-09-14,"Kerry","D",49,25,48
"2004","AZ",2004-09-21,"Bush","R",42,24,54
"2004","AZ",2004-09-21,"Kerry","D",42,24,43
"2004","AZ",2004-09-24,"Bush","R",39,23,49
"2004","AZ",2004-09-24,"Kerry","D",39,23,38
"2004","AZ",2004-09-27,"Bush","R",36,22,53
"2004","AZ",2004-09-27,"Kerry","D",36,22,44
"2004","AZ",2004-10-02,"Bush","R",31,20,49
"2004","AZ",2004-10-02,"Kerry","D",31,20,42
"2004","AZ",2004-10-05,"Bush","R",28,19,55
"2004","AZ",2004-10-05,"Kerry","D",28,19,41
"2004","AZ",2004-10-09,"Bush","R",24,18,49
"2004","AZ",2004-10-09,"Kerry","D",24,18,44
"2004","AZ",2004-10-15,"Bush","R",18,17,50
"2004","AZ",2004-10-15,"Kerry","D",18,17,47
"2004","AZ",2004-10-17,"Bush","R",16,16,54
"2004","AZ",2004-10-17,"Kerry","D",16,16,43
"2004","AZ",2004-10-18,"Bush","R",15,15,47
"2004","AZ",2004-10-18,"Kerry","D",15,15,40
"2004","AZ",2004-10-19,"Bush","R",14,14,50
"2004","AZ",2004-10-19,"Kerry","D",14,14,45
"2004","AZ",2004-10-28,"Bush","R",5,13,56
"2004","AZ",2004-10-28,"Kerry","D",5,13,41
"2004","CA",2004-05-24,"Bush","R",162,71,39
"2004","CA",2004-05-24,"Kerry","D",162,71,51
"2004","CA",2004-06-30,"Bush","R",125,70,38
"2004","CA",2004-06-30,"Kerry","D",125,70,52
"2004","CA",2004-07-14,"Bush","R",111,69,38
"2004","CA",2004-07-14,"Kerry","D",111,69,49
"2004","CA",2004-07-25,"Bush","R",100,68,38
"2004","CA",2004-07-25,"Kerry","D",100,68,49
"2004","CA",2004-08-04,"Bush","R",90,67,40
"2004","CA",2004-08-04,"Kerry","D",90,67,51
"2004","CA",2004-08-18,"Bush","R",76,66,46
"2004","CA",2004-08-18,"Kerry","D",76,66,49
"2004","CA",2004-08-26,"Bush","R",68,65,42
"2004","CA",2004-08-26,"Kerry","D",68,65,51
"2004","CA",2004-09-06,"Bush","R",57,64,42
"2004","CA",2004-09-06,"Kerry","D",57,64,52
"2004","CA",2004-09-11,"Bush","R",52,63,41
"2004","CA",2004-09-11,"Kerry","D",52,63,52
"2004","CA",2004-09-12,"Bush","R",51,62,39
"2004","CA",2004-09-12,"Kerry","D",51,62,55
"2004","CA",2004-09-15,"Bush","R",48,61,39
"2004","CA",2004-09-15,"Kerry","D",48,61,51
"2004","CA",2004-09-18,"Bush","R",45,60,40
"2004","CA",2004-09-18,"Kerry","D",45,60,53
"2004","CA",2004-09-30,"Bush","R",33,59,42
"2004","CA",2004-09-30,"Kerry","D",33,59,53
"2004","CA",2004-10-01,"Bush","R",32,58,40
"2004","CA",2004-10-01,"Kerry","D",32,58,49
"2004","CA",2004-10-02,"Bush","R",31,57,43
"2004","CA",2004-10-02,"Kerry","D",31,57,51
"2004","CA",2004-10-15,"Bush","R",18,56,39
"2004","CA",2004-10-15,"Kerry","D",18,56,57
"2004","CA",2004-10-22,"Bush","R",11,55,44
"2004","CA",2004-10-22,"Kerry","D",11,55,53
"2004","CA",2004-10-23,"Bush","R",10,54,42
"2004","CA",2004-10-23,"Kerry","D",10,54,49
"2004","CA",2004-10-29,"Bush","R",4,53,43
"2004","CA",2004-10-29,"Kerry","D",4,53,54
"2004","CO",2004-06-18,"Bush","R",137,93,48
"2004","CO",2004-06-18,"Kerry","D",137,93,43
"2004","CO",2004-08-16,"Bush","R",78,92,47
"2004","CO",2004-08-16,"Kerry","D",78,92,47
"2004","CO",2004-08-19,"Bush","R",75,91,47
"2004","CO",2004-08-19,"Kerry","D",75,91,47
"2004","CO",2004-09-11,"Bush","R",52,90,46
"2004","CO",2004-09-11,"Kerry","D",52,90,45
"2004","CO",2004-09-14,"Bush","R",49,89,49
"2004","CO",2004-09-14,"Kerry","D",49,89,48
"2004","CO",2004-09-15,"Bush","R",48,87,48
"2004","CO",2004-09-15,"Kerry","D",48,87,42
"2004","CO",2004-09-21,"Bush","R",42,86,52
"2004","CO",2004-09-21,"Kerry","D",42,86,44
"2004","CO",2004-10-02,"Bush","R",31,85,48
"2004","CO",2004-10-02,"Kerry","D",31,85,49
"2004","CO",2004-10-04,"Bush","R",29,83,49
"2004","CO",2004-10-04,"Kerry","D",29,83,44
"2004","CO",2004-10-05,"Bush","R",28,82,52
"2004","CO",2004-10-05,"Kerry","D",28,82,44
"2004","CO",2004-10-14,"Bush","R",19,81,49
"2004","CO",2004-10-14,"Kerry","D",19,81,43
"2004","CO",2004-10-15,"Bush","R",18,79,49
"2004","CO",2004-10-15,"Kerry","D",18,79,47
"2004","CO",2004-10-16,"Bush","R",17,78,48
"2004","CO",2004-10-16,"Kerry","D",17,78,42
"2004","CO",2004-10-18,"Bush","R",15,77,52
"2004","CO",2004-10-18,"Kerry","D",15,77,45
"2004","CO",2004-10-24,"Bush","R",9,76,47
"2004","CO",2004-10-24,"Kerry","D",9,76,49
"2004","CO",2004-10-27,"Bush","R",6,75,50
"2004","CO",2004-10-27,"Kerry","D",6,75,43
"2004","CO",2004-10-28,"Bush","R",5,74,52
"2004","CO",2004-10-28,"Kerry","D",5,74,46
"2004","CO",2004-10-30,"Bush","R",3,73,49
"2004","CO",2004-10-30,"Kerry","D",3,73,47
"2004","CO",2004-10-31,"Bush","R",2,72,50
"2004","CO",2004-10-31,"Kerry","D",2,72,47
"2004","CT",2004-06-01,"Bush","R",154,100,36
"2004","CT",2004-06-01,"Kerry","D",154,100,46
"2004","CT",2004-06-28,"Bush","R",127,99,32
"2004","CT",2004-06-28,"Kerry","D",127,99,50
"2004","CT",2004-08-17,"Bush","R",77,98,38
"2004","CT",2004-08-17,"Kerry","D",77,98,45
"2004","CT",2004-09-12,"Bush","R",51,97,39
"2004","CT",2004-09-12,"Kerry","D",51,97,54
"2004","CT",2004-09-26,"Bush","R",37,96,38
"2004","CT",2004-09-26,"Kerry","D",37,96,47
"2004","DC",2004-09-11,"Bush","R",52,104,11
"2004","DC",2004-09-11,"Kerry","D",52,104,78
"2004","DE",2004-09-13,"Bush","R",50,103,41
"2004","DE",2004-09-13,"Kerry","D",50,103,50
"2004","DE",2004-09-23,"Bush","R",40,102,38
"2004","DE",2004-09-23,"Kerry","D",40,102,45
"2004","FL",2004-05-23,"Bush","R",163,169,48
"2004","FL",2004-05-23,"Kerry","D",163,169,49
"2004","FL",2004-06-06,"Bush","R",149,168,48
"2004","FL",2004-06-06,"Kerry","D",149,168,50
"2004","FL",2004-06-14,"Bush","R",141,167,50
"2004","FL",2004-06-14,"Kerry","D",141,167,43
"2004","FL",2004-06-17,"Bush","R",138,166,44
"2004","FL",2004-06-17,"Kerry","D",138,166,48
"2004","FL",2004-06-20,"Bush","R",135,165,50
"2004","FL",2004-06-20,"Kerry","D",135,165,46
"2004","FL",2004-06-22,"Bush","R",133,164,42
"2004","FL",2004-06-22,"Kerry","D",133,164,48
"2004","FL",2004-06-23,"Bush","R",132,163,46
"2004","FL",2004-06-23,"Kerry","D",132,163,47
"2004","FL",2004-06-27,"Bush","R",128,162,43
"2004","FL",2004-06-27,"Kerry","D",128,162,43
"2004","FL",2004-06-29,"Bush","R",126,161,40
"2004","FL",2004-06-29,"Kerry","D",126,161,48
"2004","FL",2004-06-30,"Bush","R",125,160,43
"2004","FL",2004-06-30,"Kerry","D",125,160,48
"2004","FL",2004-07-11,"Bush","R",114,159,44
"2004","FL",2004-07-11,"Kerry","D",114,159,47
"2004","FL",2004-07-15,"Bush","R",110,158,44
"2004","FL",2004-07-15,"Kerry","D",110,158,47
"2004","FL",2004-07-21,"Bush","R",104,156,45
"2004","FL",2004-07-21,"Kerry","D",104,156,44
"2004","FL",2004-07-22,"Bush","R",103,155,50
"2004","FL",2004-07-22,"Kerry","D",103,155,46
"2004","FL",2004-07-23,"Bush","R",102,154,49
"2004","FL",2004-07-23,"Kerry","D",102,154,48
"2004","FL",2004-07-30,"Bush","R",95,153,47
"2004","FL",2004-07-30,"Kerry","D",95,153,50
"2004","FL",2004-08-05,"Bush","R",89,152,43
"2004","FL",2004-08-05,"Kerry","D",89,152,50
"2004","FL",2004-08-10,"Bush","R",84,151,41
"2004","FL",2004-08-10,"Kerry","D",84,151,47
"2004","FL",2004-08-21,"Bush","R",73,150,49
"2004","FL",2004-08-21,"Kerry","D",73,150,50
"2004","FL",2004-08-22,"Bush","R",72,149,48
"2004","FL",2004-08-22,"Kerry","D",72,149,46
"2004","FL",2004-08-24,"Bush","R",70,148,49
"2004","FL",2004-08-24,"Kerry","D",70,148,47
"2004","FL",2004-09-07,"Bush","R",56,147,48
"2004","FL",2004-09-07,"Kerry","D",56,147,47
"2004","FL",2004-09-12,"Bush","R",51,145,49
"2004","FL",2004-09-12,"Kerry","D",51,145,46
"2004","FL",2004-09-14,"Bush","R",49,144,48
"2004","FL",2004-09-14,"Kerry","D",49,144,48
"2004","FL",2004-09-18,"Bush","R",45,143,45
"2004","FL",2004-09-18,"Kerry","D",45,143,46
"2004","FL",2004-09-19,"Bush","R",44,141,48
"2004","FL",2004-09-19,"Kerry","D",44,141,43
"2004","FL",2004-09-25,"Bush","R",38,140,49
"2004","FL",2004-09-25,"Kerry","D",38,140,44
"2004","FL",2004-09-30,"Bush","R",33,139,51
"2004","FL",2004-09-30,"Kerry","D",33,139,45
"2004","FL",2004-10-01,"Bush","R",32,138,51
"2004","FL",2004-10-01,"Kerry","D",32,138,46
"2004","FL",2004-10-02,"Bush","R",31,135,47
"2004","FL",2004-10-02,"Kerry","D",31,135,47
"2004","FL",2004-10-03,"Bush","R",30,133,45
"2004","FL",2004-10-03,"Kerry","D",30,133,47
"2004","FL",2004-10-04,"Bush","R",29,132,48
"2004","FL",2004-10-04,"Kerry","D",29,132,44
"2004","FL",2004-10-06,"Bush","R",27,131,47
"2004","FL",2004-10-06,"Kerry","D",27,131,47
"2004","FL",2004-10-10,"Bush","R",23,130,48
"2004","FL",2004-10-10,"Kerry","D",23,130,46
"2004","FL",2004-10-12,"Bush","R",21,127,44
"2004","FL",2004-10-12,"Kerry","D",21,127,46
"2004","FL",2004-10-14,"Bush","R",19,126,48
"2004","FL",2004-10-14,"Kerry","D",19,126,45
"2004","FL",2004-10-15,"Bush","R",18,124,49
"2004","FL",2004-10-15,"Kerry","D",18,124,49
"2004","FL",2004-10-16,"Bush","R",17,123,45
"2004","FL",2004-10-16,"Kerry","D",17,123,43
"2004","FL",2004-10-19,"Bush","R",14,121,46
"2004","FL",2004-10-19,"Kerry","D",14,121,46
"2004","FL",2004-10-22,"Bush","R",11,118,48
"2004","FL",2004-10-22,"Kerry","D",11,118,46
"2004","FL",2004-10-23,"Bush","R",10,115,46
"2004","FL",2004-10-23,"Kerry","D",10,115,44
"2004","FL",2004-10-24,"Bush","R",9,112,47
"2004","FL",2004-10-24,"Kerry","D",9,112,47
"2004","FL",2004-10-27,"Bush","R",6,111,49
"2004","FL",2004-10-27,"Kerry","D",6,111,45
"2004","FL",2004-10-28,"Bush","R",5,109,48
"2004","FL",2004-10-28,"Kerry","D",5,109,46
"2004","FL",2004-10-29,"Bush","R",4,108,49
"2004","FL",2004-10-29,"Kerry","D",4,108,48
"2004","FL",2004-10-30,"Bush","R",3,106,46
"2004","FL",2004-10-30,"Kerry","D",3,106,48
"2004","FL",2004-10-31,"Bush","R",2,105,48
"2004","FL",2004-10-31,"Kerry","D",2,105,50
"2004","GA",2004-05-31,"Bush","R",155,179,51
"2004","GA",2004-05-31,"Kerry","D",155,179,39
"2004","GA",2004-06-02,"Bush","R",153,178,49
"2004","GA",2004-06-02,"Kerry","D",153,178,32
"2004","GA",2004-06-30,"Bush","R",125,177,52
"2004","GA",2004-06-30,"Kerry","D",125,177,41
"2004","GA",2004-09-11,"Bush","R",52,176,53
"2004","GA",2004-09-11,"Kerry","D",52,176,42
"2004","GA",2004-09-13,"Bush","R",50,175,58
"2004","GA",2004-09-13,"Kerry","D",50,175,38
"2004","GA",2004-10-05,"Bush","R",28,174,58
"2004","GA",2004-10-05,"Kerry","D",28,174,39
"2004","GA",2004-10-13,"Bush","R",20,172,51
"2004","GA",2004-10-13,"Kerry","D",20,172,41
"2004","GA",2004-10-18,"Bush","R",15,171,57
"2004","GA",2004-10-18,"Kerry","D",15,171,40
"2004","GA",2004-10-28,"Bush","R",5,170,55
"2004","GA",2004-10-28,"Kerry","D",5,170,43
"2004","HI",2004-08-03,"Bush","R",91,184,41
"2004","HI",2004-08-03,"Kerry","D",91,184,48
"2004","HI",2004-09-08,"Bush","R",55,183,41
"2004","HI",2004-09-08,"Kerry","D",55,183,51
"2004","HI",2004-10-15,"Bush","R",18,182,43
"2004","HI",2004-10-15,"Kerry","D",18,182,43
"2004","HI",2004-10-18,"Bush","R",15,181,46
"2004","HI",2004-10-18,"Kerry","D",15,181,45
"2004","IA",2004-05-23,"Bush","R",163,246,50
"2004","IA",2004-05-23,"Kerry","D",163,246,45
"2004","IA",2004-05-25,"Bush","R",161,245,42
"2004","IA",2004-05-25,"Kerry","D",161,245,46
"2004","IA",2004-06-06,"Bush","R",149,244,48
"2004","IA",2004-06-06,"Kerry","D",149,244,49
"2004","IA",2004-06-20,"Bush","R",135,243,47
"2004","IA",2004-06-20,"Kerry","D",135,243,49
"2004","IA",2004-06-30,"Bush","R",125,242,44
"2004","IA",2004-06-30,"Kerry","D",125,242,48
"2004","IA",2004-07-10,"Bush","R",115,241,47
"2004","IA",2004-07-10,"Kerry","D",115,241,48
"2004","IA",2004-07-12,"Bush","R",113,240,44
"2004","IA",2004-07-12,"Kerry","D",113,240,48
"2004","IA",2004-07-23,"Bush","R",102,239,48
"2004","IA",2004-07-23,"Kerry","D",102,239,49
"2004","IA",2004-07-28,"Bush","R",97,238,46
"2004","IA",2004-07-28,"Kerry","D",97,238,46
"2004","IA",2004-07-30,"Bush","R",95,237,46
"2004","IA",2004-07-30,"Kerry","D",95,237,50
"2004","IA",2004-08-21,"Bush","R",73,236,45
"2004","IA",2004-08-21,"Kerry","D",73,236,52
"2004","IA",2004-08-26,"Bush","R",68,235,45
"2004","IA",2004-08-26,"Kerry","D",68,235,51
"2004","IA",2004-09-12,"Bush","R",51,234,48
"2004","IA",2004-09-12,"Kerry","D",51,234,46
"2004","IA",2004-09-14,"Bush","R",49,232,47
"2004","IA",2004-09-14,"Kerry","D",49,232,45
"2004","IA",2004-09-15,"Bush","R",48,231,48
"2004","IA",2004-09-15,"Kerry","D",48,231,45
"2004","IA",2004-09-17,"Bush","R",46,230,48
"2004","IA",2004-09-17,"Kerry","D",46,230,43
"2004","IA",2004-09-21,"Bush","R",42,229,48
"2004","IA",2004-09-21,"Kerry","D",42,229,45
"2004","IA",2004-09-30,"Bush","R",33,228,47
"2004","IA",2004-09-30,"Kerry","D",33,228,48
"2004","IA",2004-10-02,"Bush","R",31,227,45
"2004","IA",2004-10-02,"Kerry","D",31,227,51
"2004","IA",2004-10-03,"Bush","R",30,226,46
"2004","IA",2004-10-03,"Kerry","D",30,226,43
"2004","IA",2004-10-04,"Bush","R",29,225,47
"2004","IA",2004-10-04,"Kerry","D",29,225,48
"2004","IA",2004-10-09,"Bush","R",24,224,47
"2004","IA",2004-10-09,"Kerry","D",24,224,45
"2004","IA",2004-10-10,"Bush","R",23,223,47
"2004","IA",2004-10-10,"Kerry","D",23,223,47
"2004","IA",2004-10-15,"Bush","R",18,222,48
"2004","IA",2004-10-15,"Kerry","D",18,222,51
"2004","IA",2004-10-16,"Bush","R",17,220,47
"2004","IA",2004-10-16,"Kerry","D",17,220,44
"2004","IA",2004-10-18,"Bush","R",15,219,51
"2004","IA",2004-10-18,"Kerry","D",15,219,45
"2004","IA",2004-10-23,"Bush","R",10,218,47
"2004","IA",2004-10-23,"Kerry","D",10,218,48
"2004","IA",2004-10-24,"Bush","R",9,217,45
"2004","IA",2004-10-24,"Kerry","D",9,217,45
"2004","IA",2004-10-25,"Bush","R",8,216,48
"2004","IA",2004-10-25,"Kerry","D",8,216,47
"2004","IA",2004-10-26,"Bush","R",7,215,45
"2004","IA",2004-10-26,"Kerry","D",7,215,48
"2004","IA",2004-10-27,"Bush","R",6,214,49
"2004","IA",2004-10-27,"Kerry","D",6,214,44
"2004","IA",2004-10-28,"Bush","R",5,212,48
"2004","IA",2004-10-28,"Kerry","D",5,212,47
"2004","IA",2004-10-30,"Bush","R",3,210,46
"2004","IA",2004-10-30,"Kerry","D",3,210,47
"2004","IA",2004-11-01,"Bush","R",1,209,47
"2004","IA",2004-11-01,"Kerry","D",1,209,50
"2004","ID",2004-06-14,"Bush","R",141,186,55
"2004","ID",2004-06-14,"Kerry","D",141,186,25
"2004","ID",2004-09-08,"Bush","R",55,185,59
"2004","ID",2004-09-08,"Kerry","D",55,185,30
"2004","IL",2004-05-24,"Bush","R",162,198,38
"2004","IL",2004-05-24,"Kerry","D",162,198,54
"2004","IL",2004-06-09,"Bush","R",146,197,39
"2004","IL",2004-06-09,"Kerry","D",146,197,52
"2004","IL",2004-06-30,"Bush","R",125,196,37
"2004","IL",2004-06-30,"Kerry","D",125,196,53
"2004","IL",2004-07-30,"Bush","R",95,195,39
"2004","IL",2004-07-30,"Kerry","D",95,195,54
"2004","IL",2004-08-21,"Bush","R",73,194,38
"2004","IL",2004-08-21,"Kerry","D",73,194,52
"2004","IL",2004-09-12,"Bush","R",51,193,45
"2004","IL",2004-09-12,"Kerry","D",51,193,49
"2004","IL",2004-09-14,"Bush","R",49,192,43
"2004","IL",2004-09-14,"Kerry","D",49,192,49
"2004","IL",2004-09-15,"Bush","R",48,191,42
"2004","IL",2004-09-15,"Kerry","D",48,191,51
"2004","IL",2004-09-18,"Bush","R",45,190,40
"2004","IL",2004-09-18,"Kerry","D",45,190,49
"2004","IL",2004-10-04,"Bush","R",29,189,39
"2004","IL",2004-10-04,"Kerry","D",29,189,55
"2004","IL",2004-10-17,"Bush","R",16,188,42
"2004","IL",2004-10-17,"Kerry","D",16,188,50
"2004","IL",2004-10-27,"Bush","R",6,187,42
"2004","IL",2004-10-27,"Kerry","D",6,187,54
"2004","IN",2004-05-19,"Bush","R",167,208,54
"2004","IN",2004-05-19,"Kerry","D",167,208,33
"2004","IN",2004-06-24,"Bush","R",131,207,52
"2004","IN",2004-06-24,"Kerry","D",131,207,36
"2004","IN",2004-07-12,"Bush","R",113,206,46
"2004","IN",2004-07-12,"Kerry","D",113,206,27
"2004","IN",2004-08-18,"Bush","R",76,205,52
"2004","IN",2004-08-18,"Kerry","D",76,205,40
"2004","IN",2004-09-07,"Bush","R",56,204,60
"2004","IN",2004-09-07,"Kerry","D",56,204,36
"2004","IN",2004-09-17,"Bush","R",46,203,54
"2004","IN",2004-09-17,"Kerry","D",46,203,39
"2004","IN",2004-10-01,"Bush","R",32,202,61
"2004","IN",2004-10-01,"Kerry","D",32,202,33
"2004","IN",2004-10-03,"Bush","R",30,201,58
"2004","IN",2004-10-03,"Kerry","D",30,201,39
"2004","IN",2004-10-27,"Bush","R",6,199,57
"2004","IN",2004-10-27,"Kerry","D",6,199,38
"2004","KS",2004-06-30,"Bush","R",125,253,56
"2004","KS",2004-06-30,"Kerry","D",125,253,36
"2004","KS",2004-09-07,"Bush","R",56,252,60
"2004","KS",2004-09-07,"Kerry","D",56,252,35
"2004","KS",2004-09-16,"Bush","R",47,251,57
"2004","KS",2004-09-16,"Kerry","D",47,251,35
"2004","KS",2004-10-09,"Bush","R",24,250,57
"2004","KS",2004-10-09,"Kerry","D",24,250,38
"2004","KS",2004-10-23,"Bush","R",10,249,59
"2004","KS",2004-10-23,"Kerry","D",10,249,30
"2004","KS",2004-10-25,"Bush","R",8,248,60
"2004","KS",2004-10-25,"Kerry","D",8,248,37
"2004","KY",2004-06-08,"Bush","R",147,264,52
"2004","KY",2004-06-08,"Kerry","D",147,264,39
"2004","KY",2004-07-26,"Bush","R",99,263,52
"2004","KY",2004-07-26,"Kerry","D",99,263,42
"2004","KY",2004-08-15,"Bush","R",79,262,56
"2004","KY",2004-08-15,"Kerry","D",79,262,39
"2004","KY",2004-09-07,"Bush","R",56,261,56
"2004","KY",2004-09-07,"Kerry","D",56,261,39
"2004","KY",2004-09-09,"Bush","R",54,260,57
"2004","KY",2004-09-09,"Kerry","D",54,260,39
"2004","KY",2004-09-12,"Bush","R",51,259,53
"2004","KY",2004-09-12,"Kerry","D",51,259,38
"2004","KY",2004-10-04,"Bush","R",29,258,57
"2004","KY",2004-10-04,"Kerry","D",29,258,38
"2004","KY",2004-10-17,"Bush","R",16,257,59
"2004","KY",2004-10-17,"Kerry","D",16,257,37
"2004","KY",2004-10-18,"Bush","R",15,256,56
"2004","KY",2004-10-18,"Kerry","D",15,256,39
"2004","KY",2004-10-28,"Bush","R",5,255,59
"2004","KY",2004-10-28,"Kerry","D",5,255,38
"2004","LA",2004-05-25,"Bush","R",161,273,48
"2004","LA",2004-05-25,"Kerry","D",161,273,29
"2004","LA",2004-05-26,"Bush","R",160,272,48
"2004","LA",2004-05-26,"Kerry","D",160,272,42
"2004","LA",2004-07-20,"Bush","R",105,271,52
"2004","LA",2004-07-20,"Kerry","D",105,271,36
"2004","LA",2004-09-18,"Bush","R",45,270,50
"2004","LA",2004-09-18,"Kerry","D",45,270,42
"2004","LA",2004-10-05,"Bush","R",28,269,51
"2004","LA",2004-10-05,"Kerry","D",28,269,36
"2004","LA",2004-10-12,"Bush","R",21,268,50
"2004","LA",2004-10-12,"Kerry","D",21,268,32
"2004","LA",2004-10-16,"Bush","R",17,267,48
"2004","LA",2004-10-16,"Kerry","D",17,267,40
"2004","LA",2004-10-17,"Bush","R",16,266,52
"2004","LA",2004-10-17,"Kerry","D",16,266,37
"2004","LA",2004-10-19,"Bush","R",14,265,58
"2004","LA",2004-10-19,"Kerry","D",14,265,32
"2004","MA",2004-05-06,"Bush","R",180,306,30
"2004","MA",2004-05-06,"Kerry","D",180,306,54
"2004","MA",2004-06-30,"Bush","R",125,305,31
"2004","MA",2004-06-30,"Kerry","D",125,305,60
"2004","MA",2004-07-18,"Bush","R",107,304,30
"2004","MA",2004-07-18,"Kerry","D",107,304,59
"2004","MA",2004-07-28,"Bush","R",97,303,30
"2004","MA",2004-07-28,"Kerry","D",97,303,56
"2004","MA",2004-09-11,"Bush","R",52,302,27
"2004","MA",2004-09-11,"Kerry","D",52,302,64
"2004","MA",2004-09-30,"Bush","R",33,301,36
"2004","MA",2004-09-30,"Kerry","D",33,301,50
"2004","MD",2004-06-09,"Bush","R",146,299,38
"2004","MD",2004-06-09,"Kerry","D",146,299,52
"2004","MD",2004-06-30,"Bush","R",125,298,39
"2004","MD",2004-06-30,"Kerry","D",125,298,53
"2004","MD",2004-08-15,"Bush","R",79,297,40
"2004","MD",2004-08-15,"Kerry","D",79,297,53
"2004","MD",2004-08-25,"Bush","R",69,296,42
"2004","MD",2004-08-25,"Kerry","D",69,296,53
"2004","MD",2004-09-07,"Bush","R",56,295,43
"2004","MD",2004-09-07,"Kerry","D",56,295,52
"2004","MD",2004-09-17,"Bush","R",46,294,48
"2004","MD",2004-09-17,"Kerry","D",46,294,48
"2004","MD",2004-10-02,"Bush","R",31,293,42
"2004","MD",2004-10-02,"Kerry","D",31,293,52
"2004","MD",2004-10-05,"Bush","R",28,292,41
"2004","MD",2004-10-05,"Kerry","D",28,292,56
"2004","MD",2004-10-25,"Bush","R",8,291,39
"2004","MD",2004-10-25,"Kerry","D",8,291,56
"2004","MD",2004-10-27,"Bush","R",6,290,43
"2004","MD",2004-10-27,"Kerry","D",6,290,54
"2004","ME",2004-05-20,"Bush","R",166,288,39
"2004","ME",2004-05-20,"Kerry","D",166,288,49
"2004","ME",2004-05-31,"Bush","R",155,287,35
"2004","ME",2004-05-31,"Kerry","D",155,287,54
"2004","ME",2004-06-30,"Bush","R",125,286,45
"2004","ME",2004-06-30,"Kerry","D",125,286,46
"2004","ME",2004-07-31,"Bush","R",94,285,44
"2004","ME",2004-07-31,"Kerry","D",94,285,48
"2004","ME",2004-08-24,"Bush","R",70,284,44
"2004","ME",2004-08-24,"Kerry","D",70,284,49
"2004","ME",2004-09-08,"Bush","R",55,282,43
